5482, none, beyond_earth:infernal_venus_barrens, CREATURE, ars_nouveau:drygmy,0,1,1
1798, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:drowned,5,1,1
1796, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:enderman,5,1,4
1797, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:witch,5,1,1
1792, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie_villager,5,1,1
1818, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:pink_salmon,6,1,2
1824, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:rainbow_trout,6,1,2
1820, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:red_grouper,6,1,2
1826, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:pollock,8,1,2
1819, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:jellyfish,10,1,3
1810, ocean, minecraft:deep_frozen_ocean, AMBIENT, minecraft:bat,10,8,8
1811, ocean, minecraft:deep_frozen_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
1815, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, alexsmobs:frilled_shark,11,1,1
1823, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:blackfish,13,1,4
1816, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, minecraft:salmon,15,1,5
1825, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:atlantic_herring,20,1,6
1828, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, alexsmobs:blobfish,30,2,2
1805, ocean, minecraft:deep_frozen_ocean, MONSTER, ars_nouveau:wilden_hunter,30,1,1
1804, ocean, minecraft:deep_frozen_ocean, MONSTER, ars_nouveau:wilden_stalker,30,3,3
1794, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:creeper,80,4,4
1793, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:skeleton,80,4,4
1795, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:slime,80,4,4
1790, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:spider,80,4,4
1791, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie,80,4,4
1807, ocean, minecraft:deep_frozen_ocean, MONSTER, quark:stoneling,80,1,1
1806, ocean, minecraft:deep_frozen_ocean, MONSTER, quark:toretoise,80,2,4
1600, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, alexsmobs:cachalot_whale,3,1,2
1609, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, aquaculture:atlantic_halibut,3,1,1
1605, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, aquaculture:tuna,3,1,1
1595, ocean, minecraft:deep_lukewarm_ocean, CREATURE, ars_nouveau:drygmy,3,1,1
1587, ocean, minecraft:deep_lukewarm_ocean, MONSTER, instrumentalmobs:drum_zombie,3,4,4
1589, ocean, minecraft:deep_lukewarm_ocean, MONSTER, instrumentalmobs:french_horn_creeper,3,4,4
1586, ocean, minecraft:deep_lukewarm_ocean, MONSTER, instrumentalmobs:maraca_spider,3,4,4
1590, ocean, minecraft:deep_lukewarm_ocean, MONSTER, instrumentalmobs:tuba_enderman,3,1,4
1588, ocean, minecraft:deep_lukewarm_ocean, MONSTER, instrumentalmobs:xylophone_skeleton,3,4,4
1599, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:dolphin,3,1,2
1585, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:drowned,5,1,1
1583, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:enderman,5,1,4
1603, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish,5,1,3
1584, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:witch,5,1,1
1579, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie_villager,5,1,1
1607, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, aquaculture:red_grouper,6,1,2
1602, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:cod,8,3,6
1598, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:squid,8,1,4
1606, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, aquaculture:jellyfish,10,1,3
1596, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, minecraft:bat,10,8,8
1597, ocean, minecraft:deep_lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
1601, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, alexsmobs:frilled_shark,11,1,1
1608, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, aquaculture:atlantic_herring,20,1,6
1604, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish,25,8,8
1610, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, alexsmobs:blobfish,30,2,2
1592, ocean, minecraft:deep_lukewarm_ocean, MONSTER, ars_nouveau:wilden_hunter,30,1,1
1591, ocean, minecraft:deep_lukewarm_ocean, MONSTER, ars_nouveau:wilden_stalker,30,3,3
1581, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:creeper,80,4,4
1580, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:skeleton,80,4,4
1582, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:slime,80,4,4
1577, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:spider,80,4,4
1578, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie,80,4,4
1594, ocean, minecraft:deep_lukewarm_ocean, MONSTER, quark:stoneling,80,1,1
1593, ocean, minecraft:deep_lukewarm_ocean, MONSTER, quark:toretoise,80,2,4
1665, ocean, minecraft:deep_ocean, WATER_CREATURE, alexsmobs:cachalot_whale,3,1,2
1672, ocean, minecraft:deep_ocean, WATER_AMBIENT, aquaculture:atlantic_halibut,3,1,1
1668, ocean, minecraft:deep_ocean, WATER_AMBIENT, aquaculture:tuna,3,1,1
1660, ocean, minecraft:deep_ocean, CREATURE, ars_nouveau:drygmy,3,1,1
1652, ocean, minecraft:deep_ocean, MONSTER, instrumentalmobs:drum_zombie,3,4,4
1654, ocean, minecraft:deep_ocean, MONSTER, instrumentalmobs:french_horn_creeper,3,4,4
1651, ocean, minecraft:deep_ocean, MONSTER, instrumentalmobs:maraca_spider,3,4,4
1655, ocean, minecraft:deep_ocean, MONSTER, instrumentalmobs:tuba_enderman,3,1,4
1653, ocean, minecraft:deep_ocean, MONSTER, instrumentalmobs:xylophone_skeleton,3,4,4
1664, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:dolphin,3,1,2
1663, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:squid,3,1,4
1650, ocean, minecraft:deep_ocean, MONSTER, minecraft:drowned,5,1,1
1648, ocean, minecraft:deep_ocean, MONSTER, minecraft:enderman,5,1,4
1649, ocean, minecraft:deep_ocean, MONSTER, minecraft:witch,5,1,1
1644, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie_villager,5,1,1
1670, ocean, minecraft:deep_ocean, WATER_AMBIENT, aquaculture:red_grouper,6,1,2
1669, ocean, minecraft:deep_ocean, WATER_AMBIENT, aquaculture:jellyfish,10,1,3
1661, ocean, minecraft:deep_ocean, AMBIENT, minecraft:bat,10,8,8
1667, ocean, minecraft:deep_ocean, WATER_AMBIENT, minecraft:cod,10,3,6
1662, ocean, minecraft:deep_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
1666, ocean, minecraft:deep_ocean, WATER_CREATURE, alexsmobs:frilled_shark,11,1,1
1671, ocean, minecraft:deep_ocean, WATER_AMBIENT, aquaculture:atlantic_herring,20,1,6
1673, ocean, minecraft:deep_ocean, WATER_AMBIENT, alexsmobs:blobfish,30,2,2
1657, ocean, minecraft:deep_ocean, MONSTER, ars_nouveau:wilden_hunter,30,1,1
1656, ocean, minecraft:deep_ocean, MONSTER, ars_nouveau:wilden_stalker,30,3,3
1646, ocean, minecraft:deep_ocean, MONSTER, minecraft:creeper,80,4,4
1645, ocean, minecraft:deep_ocean, MONSTER, minecraft:skeleton,80,4,4
1647, ocean, minecraft:deep_ocean, MONSTER, minecraft:slime,80,4,4
1642, ocean, minecraft:deep_ocean, MONSTER, minecraft:spider,80,4,4
1643, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie,80,4,4
1659, ocean, minecraft:deep_ocean, MONSTER, quark:stoneling,80,1,1
1658, ocean, minecraft:deep_ocean, MONSTER, quark:toretoise,80,2,4
207, desert, minecraft:desert, AMBIENT, alexsmobs:fly,3,2,3
210, desert, minecraft:desert, WATER_AMBIENT, aquaculture:capitaine,3,1,1
205, desert, minecraft:desert, CREATURE, ars_nouveau:drygmy,3,1,1
192, desert, minecraft:desert, MONSTER, instrumentalmobs:cymbal_husk,3,4,4
188, desert, minecraft:desert, MONSTER, instrumentalmobs:drum_zombie,3,4,4
190, desert, minecraft:desert, MONSTER, instrumentalmobs:french_horn_creeper,3,4,4
187, desert, minecraft:desert, MONSTER, instrumentalmobs:maraca_spider,3,4,4
191, desert, minecraft:desert, MONSTER, instrumentalmobs:tuba_enderman,3,1,4
189, desert, minecraft:desert, MONSTER, instrumentalmobs:xylophone_skeleton,3,4,4
180, desert, minecraft:desert, MONSTER, minecraft:zombie_villager,3,1,1
193, desert, minecraft:desert, MONSTER, restored_earth:viler_witch,3,1,1
208, desert, minecraft:desert, AMBIENT, alexsmobs:cockroach,4,5,5
201, desert, minecraft:desert, CREATURE, minecraft:rabbit,4,2,3
184, desert, minecraft:desert, MONSTER, minecraft:enderman,5,1,4
185, desert, minecraft:desert, MONSTER, minecraft:witch,5,1,1
204, desert, minecraft:desert, CREATURE, alexsmobs:tarantula_hawk,6,1,1
211, desert, minecraft:desert, WATER_AMBIENT, aquaculture:bayad,6,1,2
194, desert, minecraft:desert, MONSTER, restored_earth:bouldering_zombie,6,1,1
195, desert, minecraft:desert, MONSTER, alexsmobs:centipede_head,8,1,1
202, desert, minecraft:desert, CREATURE, alexsmobs:roadrunner,9,2,2
213, desert, minecraft:desert, WATER_AMBIENT, aquaculture:boulti,10,1,3
206, desert, minecraft:desert, AMBIENT, minecraft:bat,10,8,8
209, desert, minecraft:desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
203, desert, minecraft:desert, CREATURE, alexsmobs:rattlesnake,12,1,2
179, desert, minecraft:desert, MONSTER, minecraft:zombie,19,4,4
212, desert, minecraft:desert, WATER_AMBIENT, aquaculture:synodontis,20,1,6
198, desert, minecraft:desert, MONSTER, ars_nouveau:wilden_hunter,30,1,1
197, desert, minecraft:desert, MONSTER, ars_nouveau:wilden_stalker,30,3,3
196, desert, minecraft:desert, MONSTER, alexsmobs:guster,35,1,2
182, desert, minecraft:desert, MONSTER, minecraft:creeper,80,4,4
186, desert, minecraft:desert, MONSTER, minecraft:husk,80,4,4
181, desert, minecraft:desert, MONSTER, minecraft:skeleton,80,4,4
183, desert, minecraft:desert, MONSTER, minecraft:slime,80,4,4
178, desert, minecraft:desert, MONSTER, minecraft:spider,80,4,4
200, desert, minecraft:desert, MONSTER, quark:stoneling,80,1,1
199, desert, minecraft:desert, MONSTER, quark:toretoise,80,2,4
1868, underground, minecraft:dripstone_caves, CREATURE, ars_nouveau:drygmy,3,1,1
1859, underground, minecraft:dripstone_caves, MONSTER, instrumentalmobs:drum_zombie,3,4,4
1861, underground, minecraft:dripstone_caves, MONSTER, instrumentalmobs:french_horn_creeper,3,4,4
1858, underground, minecraft:dripstone_caves, MONSTER, instrumentalmobs:maraca_spider,3,4,4
1862, underground, minecraft:dripstone_caves, MONSTER, instrumentalmobs:tuba_enderman,3,1,4
1860, underground, minecraft:dripstone_caves, MONSTER, instrumentalmobs:xylophone_skeleton,3,4,4
1855, underground, minecraft:dripstone_caves, MONSTER, minecraft:enderman,5,1,4
1856, underground, minecraft:dripstone_caves, MONSTER, minecraft:witch,5,1,1
1851, underground, minecraft:dripstone_caves, MONSTER, minecraft:zombie_villager,5,1,1
1869, underground, minecraft:dripstone_caves, AMBIENT, minecraft:bat,10,8,8
1870, underground, minecraft:dripstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
1865, underground, minecraft:dripstone_caves, MONSTER, ars_nouveau:wilden_hunter,30,1,1
1864, underground, minecraft:dripstone_caves, MONSTER, ars_nouveau:wilden_stalker,30,3,3
1863, underground, minecraft:dripstone_caves, MONSTER, alexsmobs:rocky_roller,40,1,1
1853, underground, minecraft:dripstone_caves, MONSTER, minecraft:creeper,80,4,4
1857, underground, minecraft:dripstone_caves, MONSTER, minecraft:drowned,80,4,4
1852, underground, minecraft:dripstone_caves, MONSTER, minecraft:skeleton,80,4,4
1854, underground, minecraft:dripstone_caves, MONSTER, minecraft:slime,80,4,4
1849, underground, minecraft:dripstone_caves, MONSTER, minecraft:spider,80,4,4
1850, underground, minecraft:dripstone_caves, MONSTER, minecraft:zombie,80,4,4
1867, underground, minecraft:dripstone_caves, MONSTER, quark:stoneling,80,1,1
1866, underground, minecraft:dripstone_caves, MONSTER, quark:toretoise,80,2,4
2464, the_end, minecraft:end_barrens, MONSTER, doom:arch_maykr,3,1,1
2467, the_end, minecraft:end_barrens, MONSTER, doom:arch_maykr,3,1,1
2461, the_end, minecraft:end_barrens, MONSTER, instrumentalmobs:tuba_enderman,3,4,4
2460, the_end, minecraft:end_barrens, MONSTER, minecraft:enderman,5,4,4
2463, the_end, minecraft:end_barrens, MONSTER, doom:blood_maykr,6,1,1
2466, the_end, minecraft:end_barrens, MONSTER, doom:blood_maykr,6,1,1
2470, the_end, minecraft:end_barrens, CREATURE, alexsmobs:cosmaw,9,1,2
2468, the_end, minecraft:end_barrens, CREATURE, alexsmobs:endergrade,10,2,6
2469, the_end, minecraft:end_barrens, CREATURE, alexsmobs:spectre,10,1,2
2462, the_end, minecraft:end_barrens, MONSTER, doom:maykr_drone,40,1,2
2465, the_end, minecraft:end_barrens, MONSTER, doom:maykr_drone,40,1,2
2431, the_end, minecraft:end_highlands, MONSTER, doom:arch_maykr,3,1,1
2434, the_end, minecraft:end_highlands, MONSTER, doom:arch_maykr,3,1,1
2428, the_end, minecraft:end_highlands, MONSTER, instrumentalmobs:tuba_enderman,3,4,4
2427, the_end, minecraft:end_highlands, MONSTER, minecraft:enderman,5,4,4
2430, the_end, minecraft:end_highlands, MONSTER, doom:blood_maykr,6,1,1
2433, the_end, minecraft:end_highlands, MONSTER, doom:blood_maykr,6,1,1
2437, the_end, minecraft:end_highlands, CREATURE, alexsmobs:cosmaw,9,1,2
2435, the_end, minecraft:end_highlands, CREATURE, alexsmobs:endergrade,10,2,6
2436, the_end, minecraft:end_highlands, CREATURE, alexsmobs:spectre,10,1,2
2429, the_end, minecraft:end_highlands, MONSTER, doom:maykr_drone,40,1,2
2432, the_end, minecraft:end_highlands, MONSTER, doom:maykr_drone,40,1,2
2442, the_end, minecraft:end_midlands, MONSTER, doom:arch_maykr,3,1,1
2445, the_end, minecraft:end_midlands, MONSTER, doom:arch_maykr,3,1,1
2439, the_end, minecraft:end_midlands, MONSTER, instrumentalmobs:tuba_enderman,3,4,4
2448, the_end, minecraft:end_midlands, CREATURE, alexsmobs:enderiophage,4,2,2
2438, the_end, minecraft:end_midlands, MONSTER, minecraft:enderman,5,4,4
2441, the_end, minecraft:end_midlands, MONSTER, doom:blood_maykr,6,1,1
2444, the_end, minecraft:end_midlands, MONSTER, doom:blood_maykr,6,1,1
2449, the_end, minecraft:end_midlands, CREATURE, alexsmobs:cosmaw,9,1,2
2446, the_end, minecraft:end_midlands, CREATURE, alexsmobs:endergrade,10,2,6
2447, the_end, minecraft:end_midlands, CREATURE, alexsmobs:spectre,10,1,2
2440, the_end, minecraft:end_midlands, MONSTER, doom:maykr_drone,40,1,2
2443, the_end, minecraft:end_midlands, MONSTER, doom:maykr_drone,40,1,2
1133, mesa, minecraft:eroded_badlands, AMBIENT, alexsmobs:fly,3,2,3
1129, mesa, minecraft:eroded_badlands, CREATURE, alexsmobs:sunbird,3,1,1
1136, mesa, minecraft:eroded_badlands, WATER_AMBIENT, aquaculture:capitaine,3,1,1
1130, mesa, minecraft:eroded_badlands, CREATURE, ars_nouveau:drygmy,3,1,1
1117, mesa, minecraft:eroded_badlands, MONSTER, instrumentalmobs:drum_zombie,3,4,4
1119, mesa, minecraft:eroded_badlands, MONSTER, instrumentalmobs:french_horn_creeper,3,4,4
1116, mesa, minecraft:eroded_badlands, MONSTER, instrumentalmobs:maraca_spider,3,4,4
1120, mesa, minecraft:eroded_badlands, MONSTER, instrumentalmobs:tuba_enderman,3,1,4
1118, mesa, minecraft:eroded_badlands, MONSTER, instrumentalmobs:xylophone_skeleton,3,4,4
1121, mesa, minecraft:eroded_badlands, MONSTER, restored_earth:viler_witch,3,1,1
1134, mesa, minecraft:eroded_badlands, AMBIENT, alexsmobs:cockroach,4,5,5
1114, mesa, minecraft:eroded_badlands, MONSTER, minecraft:enderman,5,1,4
1115, mesa, minecraft:eroded_badlands, MONSTER, minecraft:witch,5,1,1
1110, mesa, minecraft:eroded_badlands, MONSTER, minecraft:zombie_villager,5,1,1
1137, mesa, minecraft:eroded_badlands, WATER_AMBIENT, aquaculture:bayad,6,1,2
1122, mesa, minecraft:eroded_badlands, MONSTER, restored_earth:bouldering_zombie,6,1,1
1123, mesa, minecraft:eroded_badlands, MONSTER, alexsmobs:centipede_head,8,1,1
1128, mesa, minecraft:eroded_badlands, CREATURE, restored_earth:wooly_cow,8,4,4
1139, mesa, minecraft:eroded_badlands, WATER_AMBIENT, aquaculture:boulti,10,1,3
1132, mesa, minecraft:eroded_badlands, AMBIENT, minecraft:bat,10,8,8
1135, mesa, minecraft:eroded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
1138, mesa, minecraft:eroded_badlands, WATER_AMBIENT, aquaculture:synodontis,20,1,6
1125, mesa, minecraft:eroded_badlands, MONSTER, ars_nouveau:wilden_hunter,30,1,1
1124, mesa, minecraft:eroded_badlands, MONSTER, ars_nouveau:wilden_stalker,30,3,3
1131, mesa, minecraft:eroded_badlands, CREATURE, quark:shiba,40,1,3
1112, mesa, minecraft:eroded_badlands, MONSTER, minecraft:creeper,80,4,4
1111, mesa, minecraft:eroded_badlands, MONSTER, minecraft:skeleton,80,4,4
1113, mesa, minecraft:eroded_badlands, MONSTER, minecraft:slime,80,4,4
1108, mesa, minecraft:eroded_badlands, MONSTER, minecraft:spider,80,4,4
1109, mesa, minecraft:eroded_badlands, MONSTER, minecraft:zombie,80,4,4
1127, mesa, minecraft:eroded_badlands, MONSTER, quark:stoneling,80,1,1
1126, mesa, minecraft:eroded_badlands, MONSTER, quark:toretoise,80,2,4
341, forest, minecraft:flower_forest, AMBIENT, alexsmobs:fly,3,2,3
344, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:catfish,3,1,1
347, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:muskellunge,3,1,1
339, forest, minecraft:flower_forest, CREATURE, ars_nouveau:drygmy,3,1,1
315, forest, minecraft:flower_forest, MONSTER, instrumentalmobs:drum_zombie,3,4,4
317, forest, minecraft:flower_forest, MONSTER, instrumentalmobs:french_horn_creeper,3,4,4
314, forest, minecraft:flower_forest, MONSTER, instrumentalmobs:maraca_spider,3,4,4
318, forest, minecraft:flower_forest, MONSTER, instrumentalmobs:tuba_enderman,3,1,4
316, forest, minecraft:flower_forest, MONSTER, instrumentalmobs:xylophone_skeleton,3,4,4
319, forest, minecraft:flower_forest, MONSTER, restored_earth:viler_witch,3,1,1
342, forest, minecraft:flower_forest, AMBIENT, alexsmobs:cockroach,4,5,5
337, forest, minecraft:flower_forest, CREATURE, ars_nouveau:starbuncle,4,1,1
330, forest, minecraft:flower_forest, CREATURE, minecraft:rabbit,4,2,3
338, forest, minecraft:flower_forest, CREATURE, ars_nouveau:whirlisprig,5,1,1
312, forest, minecraft:flower_forest, MONSTER, minecraft:enderman,5,1,4
313, forest, minecraft:flower_forest, MONSTER, minecraft:witch,5,1,1
308, forest, minecraft:flower_forest, MONSTER, minecraft:zombie_villager,5,1,1
352, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:gar,6,1,2
320, forest, minecraft:flower_forest, MONSTER, restored_earth:bouldering_zombie,6,1,1
321, forest, minecraft:flower_forest, MONSTER, alexsmobs:centipede_head,8,1,1
332, forest, minecraft:flower_forest, CREATURE, alexsmobs:grizzly_bear,8,2,3
329, forest, minecraft:flower_forest, CREATURE, restored_earth:moobloom,8,4,4
331, forest, minecraft:flower_forest, CREATURE, restored_earth:moolip,8,4,4
335, forest, minecraft:flower_forest, CREATURE, alexsmobs:crow,10,3,5
334, forest, minecraft:flower_forest, CREATURE, alexsmobs:raccoon,10,2,4
336, forest, minecraft:flower_forest, CREATURE, alexsmobs:tasmanian_devil,10,1,2
346, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:brown_trout,10,1,3
345, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:carp,10,1,3
348, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:smallmouth_bass,10,1,3
340, forest, minecraft:flower_forest, AMBIENT, minecraft:bat,10,8,8
343, forest, minecraft:flower_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
327, forest, minecraft:flower_forest, CREATURE, minecraft:pig,10,4,4
328, forest, minecraft:flower_forest, CREATURE, restored_earth:fancy_chicken,10,4,4
326, forest, minecraft:flower_forest, CREATURE, minecraft:sheep,12,4,4
350, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:minnow,18,1,5
333, forest, minecraft:flower_forest, CREATURE, alexsmobs:hummingbird,19,7,7
349, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:bluegill,20,1,6
351, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:perch,20,1,6
323, forest, minecraft:flower_forest, MONSTER, ars_nouveau:wilden_hunter,30,1,1
322, forest, minecraft:flower_forest, MONSTER, ars_nouveau:wilden_stalker,30,3,3
310, forest, minecraft:flower_forest, MONSTER, minecraft:creeper,80,4,4
309, forest, minecraft:flower_forest, MONSTER, minecraft:skeleton,80,4,4
311, forest, minecraft:flower_forest, MONSTER, minecraft:slime,80,4,4
306, forest, minecraft:flower_forest, MONSTER, minecraft:spider,80,4,4
307, forest, minecraft:flower_forest, MONSTER, minecraft:zombie,80,4,4
325, forest, minecraft:flower_forest, MONSTER, quark:stoneling,80,1,1
